Scientific_Name_Original,Common_name,Scientific_Name,Taxon_Rank,Kingdom,Phylum,Class,Family,Genus,Species,Latitude,Longitude,Country,State,Year,Event_Date,month,day,rowid,Suburbs,Postcode
Eucalyptus tricarpa,Mugga Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-37.662,144.325,Australia,Victoria,2011,2011/08/04,8,4,2568, Ingliston ,3342
Eucalyptus tricarpa,Red Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-37.5,144.5,Australia,Victoria,2011,2011/06/10,6,10,2569, Bullengarook ,3437
Eucalyptus tricarpa,Red Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-37.7,144.2,Australia,Victoria,2011,2011/05/31,5,31,2570, Mount Wallace ,3342
Eucalyptus tricarpa,Red Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-37.7,144.2,Australia,Victoria,2011,2011/05/27,5,27,2571, Mount Wallace ,3342
Eucalyptus tricarpa,Red Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-37.1,145.1,Australia,Victoria,2011,2011/06/14,6,14,2572, Tallarook ,3659
Eucalyptus tricarpa,Red Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-36.8,144.9,Australia,Victoria,2011,2011/05/26,5,26,2573, Moormbool West ,3523
Eucalyptus tricarpa,Mugga Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-37.665,144.3287,Australia,Victoria,2011,2011/08/03,8,3,2574, Ingliston ,3342
Eucalyptus tricarpa,Red Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-37.7,144.2,Australia,Victoria,2011,2011/05/27,5,27,2575, Mount Wallace ,3342
Eucalyptus tricarpa,Red Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-36.9,143.1,Australia,Victoria,2011,2011/05/04,5,4,2576, Navarre ,3384
Eucalyptus tricarpa,Red Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-36.6547,144.2623,Australia,Victoria,2011,2011/07/14,7,14,2577, Whipstick ,3556
Eucalyptus tricarpa,Mugga Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-37.665,144.3287,Australia,Victoria,2011,2011/08/03,8,3,2578, Ingliston ,3342
Eucalyptus tricarpa,Red Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-36.6,144.2,Australia,Victoria,2011,2011/07/14,7,14,2579, Sebastian ,3556
Eucalyptus tricarpa,Mugga Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-37.665,144.3287,Australia,Victoria,2011,2011/08/03,8,3,2580, Ingliston ,3342
Eucalyptus tricarpa,Red Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-37.5914,144.5238,Australia,Victoria,2011,2011/06/10,6,10,2581, Toolern ,3337
Eucalyptus tricarpa,Mugga Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-37.662,144.325,Australia,Victoria,2011,2011/08/04,8,4,2582, Ingliston ,3342
Eucalyptus tricarpa,Red Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-37.5919,144.5192,Australia,Victoria,2011,2011/06/10,6,10,2583, Coimadai ,3340
Eucalyptus tricarpa,Red Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-37.7,143.6,Australia,Victoria,2011,2011/06/21,6,21,2584, Happy ,3360
Eucalyptus tricarpa,Red Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-36.8,144.7,Australia,Victoria,2011,2011/05/26,5,26,2585, Ladys Pass ,3523
Eucalyptus tricarpa,Mugga Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-37.665,144.3287,Australia,Victoria,2011,2011/08/03,8,3,2586, Ingliston ,3342
Eucalyptus tricarpa,Red Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-36.7421,144.6814,Australia,Victoria,2011,2011/05/15,5,15,2587, Toolleen ,3551
Eucalyptus tricarpa,Mugga Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-37.662,144.325,Australia,Victoria,2011,2011/08/04,8,4,2588, Ingliston ,3342
Eucalyptus tricarpa,Red Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-37.8192,145.1855,Australia,Victoria,2011,2011/03/21,3,21,2589, Mitcham ,3132
Eucalyptus tricarpa,Red Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-37.626,145.258,Australia,Victoria,2011,2011/04/28,4,28,2590, Panton Hill ,3759
Eucalyptus tricarpa,Eucalyptus tricarpa,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-38.39027,144.25,Australia,Victoria,2011,2011/04/03,4,3,2591, Bells Beach ,3228
Eucalyptus tricarpa,Mugga Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-37.662,144.325,Australia,Victoria,2011,2011/08/04,8,4,2592, Ingliston ,3342
Eucalyptus tricarpa,Red Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-36.8008,144.9833,Australia,Victoria,2011,2011/05/26,5,26,2593, Graytown ,3608
Eucalyptus tricarpa,Red Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-37.7393,143.6049,Australia,Victoria,2011,2011/06/21,6,21,2594, Happy ,3360
Eucalyptus tricarpa,Red Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-37.5,144.5,Australia,Victoria,2011,2011/06/10,6,10,2595, Bullengarook ,3437
Eucalyptus tricarpa,Red Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-37.8,144.1,Australia,Victoria,2011,2011/05/25,5,25,2596, Meredith ,3333
Eucalyptus tricarpa,Mugga Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-37.665,144.3287,Australia,Victoria,2011,2011/08/03,8,3,2597, Ingliston ,3342
Eucalyptus tricarpa,Red Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-36.969,143.162,Australia,Victoria,2011,2011/05/04,5,4,2598, Landsborough ,3384
Eucalyptus tricarpa,Mugga Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-37.662,144.325,Australia,Victoria,2011,2011/08/04,8,4,2599, Ingliston ,3342
Eucalyptus tricarpa,Red Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-36.9071,144.3831,Australia,Victoria,2012,2012/06/05,6,5,2600, Axe Creek ,3551
Eucalyptus tricarpa,Red Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-38.3536,144.2838,Australia,Victoria,2012,2012/12/28,12,28,2601, Jan Juc ,3228
Eucalyptus tricarpa,Red Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-37.1534,143.8061,Australia,Victoria,2012,2012/01/10,1,10,2602, Majorca ,3465
Eucalyptus tricarpa,Red Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-38.3922,144.2284,Australia,Victoria,2012,2012/12/21,12,21,2603, Bells Beach ,3228
Eucalyptus tricarpa,Red Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-37.7368,143.5852,Australia,Victoria,2012,2012/01/24,1,24,2604, Happy ,3360
Eucalyptus tricarpa,Red Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-38.3922,144.2284,Australia,Victoria,2012,2012/12/21,12,21,2605, Bells Beach ,3228
Eucalyptus tricarpa,Red Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-38.3921,144.2283,Australia,Victoria,2012,2012/12/21,12,21,2606, Bells Beach ,3228
Eucalyptus tricarpa,Red Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-38.3923,144.2285,Australia,Victoria,2012,2012/12/21,12,21,2607, Bells Beach ,3228
Eucalyptus tricarpa,Red Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-38.3923,144.2285,Australia,Victoria,2012,2012/12/21,12,21,2608, Bells Beach ,3228
Eucalyptus tricarpa,Red Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-38.3868,144.2257,Australia,Victoria,2012,2012/12/21,12,21,2609, Anglesea ,3230
Eucalyptus tricarpa,Red Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-38.3926,144.2288,Australia,Victoria,2012,2012/12/21,12,21,2610, Bells Beach ,3228
Eucalyptus tricarpa,Red Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-36.6,143.5,Australia,Victoria,2012,2012/03/19,3,19,2611, Logan ,3475
Eucalyptus tricarpa,Red Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-37.0928,147.3119,Australia,Victoria,2012,2012/02/10,2,10,2612, Cobungra ,3898
Eucalyptus tricarpa,Red Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-38.386,144.226,Australia,Victoria,2012,2012/12/21,12,21,2613, Anglesea ,3230
Eucalyptus tricarpa,Red Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-38.3934,144.2269,Australia,Victoria,2012,2012/12/21,12,21,2614, Bells Beach ,3228
Eucalyptus tricarpa,Red Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-36.3588,143.6371,Australia,Victoria,2012,2012/06/08,6,8,2615, Wedderburn ,3518
Eucalyptus tricarpa,Red Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-38.393,144.229,Australia,Victoria,2012,2012/12/21,12,21,2616, Bells Beach ,3228
Eucalyptus tricarpa,Red Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-38.3921,144.2283,Australia,Victoria,2012,2012/12/21,12,21,2617, Bells Beach ,3228
Eucalyptus tricarpa,Red Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-38.4488,144.0971,Australia,Victoria,2012,2012/12/05,12,5,2618, Aireys Inlet ,3231
Eucalyptus tricarpa,Red Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-37.7442,144.3147,Australia,Victoria,2012,2012/03/09,3,9,2619, Glenmore ,3340
Eucalyptus tricarpa,Red Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-37.5859,145.0174,Australia,Victoria,2013,2013/01/09,1,9,2620, Wollert ,3750
Eucalyptus tricarpa,Red Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-38.433,144.05,Australia,Victoria,2013,2013/01/10,1,10,2621, Eastern ,3231
Eucalyptus tricarpa,Red Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-38.433,144.05,Australia,Victoria,2013,2013/01/10,1,10,2622, Eastern ,3231
Eucalyptus tricarpa,Red Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-38.433,144.05,Australia,Victoria,2013,2013/01/10,1,10,2623, Eastern ,3231
Eucalyptus tricarpa,Red Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-38.4666,144.0644,Australia,Victoria,2013,2013/03/10,3,10,2624, Moggs Creek ,3231
Eucalyptus tricarpa,Red Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-38.4561,144.1083,Australia,Victoria,2013,2013/09/10,9,10,2625, Aireys Inlet ,3231
Eucalyptus tricarpa,Red Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-38.4057,144.1762,Australia,Victoria,2013,2013/03/08,3,8,2626, Anglesea ,3230
Eucalyptus tricarpa,Red Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-38.43,144.05,Australia,Victoria,2013,2013/01/10,1,10,2627, Eastern ,3231
Eucalyptus tricarpa,Red Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-38.4611,144.0967,Australia,Victoria,2013,2013/02/16,2,16,2628, Fairhaven ,3231
Eucalyptus tricarpa,Red Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-36.8456,144.2386,Australia,Victoria,2013,2013/06/20,6,20,2629, Mandurang South ,3551
Eucalyptus tricarpa,Red Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-37.7,147.7,Australia,Victoria,2014,2014/05/27,5,27,2630, Clifton Creek ,3875
Eucalyptus tricarpa,Red Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-37.5957,144.7291,Australia,Victoria,2014,2014/02/13,2,13,2631, Sunbury ,3429
Eucalyptus tricarpa,Red Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-36.7151,144.8968,Australia,Victoria,2014,2014/08/19,8,19,2632, Gobarup ,3559
Eucalyptus tricarpa,Red Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-36.7151,144.8968,Australia,Victoria,2015,2015/08/19,8,19,2633, Gobarup ,3559
Eucalyptus tricarpa,Mugga Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-37.8542,144.2504,Australia,Victoria,2015,2015/04/12,4,12,2634, Staughton ,3340
Eucalyptus tricarpa,Red Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-36.9804,143.3816,Australia,Victoria,2015,2015/07/04,7,4,2635, Moonambel ,3478
Acacia baileyana,Cootamundra Wattle,Acacia baileyana,species,Plantae,Charophyta,Equisetopsida,Fabaceae,Acacia,Acacia baileyana,-37.8477,145.1891,Australia,Victoria,2006,2006/05/02,5,2,2636,Vermont South,3133
Eucalyptus tricarpa,Red Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-38.4513,144.0996,Australia,Victoria,2016,2016/08/26,8,26,2637, Aireys Inlet ,3231
Eucalyptus tricarpa,Red Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-38.3566,144.2798,Australia,Victoria,2016,2016/08/24,8,24,2638, Jan Juc ,3228
Eucalyptus tricarpa,Myrtaceae family  Gum tree  Red ironbark Ironbark,Eucalyptus tricarpa,species,Plantae,Charophyta,Equisetopsida,Myrtaceae,Eucalyptus,Eucalyptus tricarpa,-37.929,146.801,Australia,Victoria,2017,2017/02/21,2,21,2639, Glenmaggie ,3859
Acacia baileyana,Cootamundra Wattle,Acacia baileyana,species,Plantae,Charophyta,Equisetopsida,Fabaceae,Acacia,Acacia baileyana,-37.6775,145.5041,Australia,Victoria,2000,2000/06/07,6,7,2640, Healesville ,3777
Acacia baileyana,Cootamundra Wattle,Acacia baileyana,species,Plantae,Charophyta,Equisetopsida,Fabaceae,Acacia,Acacia baileyana,-36.5727,145.9616,Australia,Victoria,2000,2000/10/24,10,24,2641, Benalla ,3672
Acacia baileyana,Cootamundra Wattle,Acacia baileyana,species,Plantae,Charophyta,Equisetopsida,Fabaceae,Acacia,Acacia baileyana,-37.7805,145.3641,Australia,Victoria,2000,2000/05/24,5,24,2642, Mount Evelyn ,3796
Acacia baileyana,Cootamundra Wattle,Acacia baileyana,species,Plantae,Charophyta,Equisetopsida,Fabaceae,Acacia,Acacia baileyana,-37.7938,145.0125,Australia,Victoria,2000,2000/12/11,12,11,2643, Kew ,3101
Acacia baileyana,Cootamundra Wattle,Acacia baileyana,species,Plantae,Charophyta,Equisetopsida,Fabaceae,Acacia,Acacia baileyana,-36.4358,145.0694,Australia,Victoria,2000,2000/10/22,10,22,2644, Girgarre East ,3616
Acacia baileyana,Cootamundra Wattle,Acacia baileyana,species,Plantae,Charophyta,Equisetopsida,Fabaceae,Acacia,Acacia baileyana,-37.8458,145.3091,Australia,Victoria,2000,2000/02/09,2,9,2645, Boronia ,3155
Acacia baileyana,Cootamundra Wattle,Acacia baileyana,species,Plantae,Charophyta,Equisetopsida,Fabaceae,Acacia,Acacia baileyana,-37.704,145.413,Australia,Victoria,2000,2000/06/07,6,7,2646, Coldstream ,3770
Acacia baileyana,Cootamundra Wattle,Acacia baileyana,species,Plantae,Charophyta,Equisetopsida,Fabaceae,Acacia,Acacia baileyana,-36.5727,145.9605,Australia,Victoria,2000,2000/10/24,10,24,2647, Benalla ,3672
Acacia baileyana,Cootamundra Wattle,Acacia baileyana,species,Plantae,Charophyta,Equisetopsida,Fabaceae,Acacia,Acacia baileyana,-36.0519,146.6486,Australia,Victoria,2000,2000/04/14,4,14,2648, Browns Plains ,3685
Acacia baileyana,Cootamundra Wattle,Acacia baileyana,species,Plantae,Charophyta,Equisetopsida,Fabaceae,Acacia,Acacia baileyana,-36.5741,145.9605,Australia,Victoria,2000,2000/10/24,10,24,2649, Benalla ,3672
Acacia baileyana,Cootamundra Wattle,Acacia baileyana,species,Plantae,Charophyta,Equisetopsida,Fabaceae,Acacia,Acacia baileyana,-36.8098,144.3646,Australia,Victoria,2001,2001/06/26,6,26,2650, Strathfieldsaye ,3551
Acacia baileyana,Cootamundra Wattle,Acacia baileyana,species,Plantae,Charophyta,Equisetopsida,Fabaceae,Acacia,Acacia baileyana,-37.756,145.168,Australia,Victoria,2001,2001/04/08,4,8,2651, Doncaster East ,3109
Acacia baileyana,Cootamundra Wattle,Acacia baileyana,species,Plantae,Charophyta,Equisetopsida,Fabaceae,Acacia,Acacia baileyana,-37.7955,145.3602,Australia,Victoria,2001,2001/09/05,9,5,2652, Mount Evelyn ,3796
Acacia baileyana,Cootamundra Wattle,Acacia baileyana,species,Plantae,Charophyta,Equisetopsida,Fabaceae,Acacia,Acacia baileyana,-37.7147,145.1702,Australia,Victoria,2001,2001/08/10,8,10,2653, Eltham ,3095
Acacia baileyana,Cootamundra Wattle,Acacia baileyana,species,Plantae,Charophyta,Equisetopsida,Fabaceae,Acacia,Acacia baileyana,-37.7141,145.2133,Australia,Victoria,2001,2001/12/29,12,29,2654, North Warrandyte ,3113
Acacia baileyana,Cootamundra Wattle,Acacia baileyana,species,Plantae,Charophyta,Equisetopsida,Fabaceae,Acacia,Acacia baileyana,-36.709,144.253,Australia,Victoria,2001,2001/06/25,6,25,2655, Eaglehawk ,3556
Acacia baileyana,Cootamundra Wattle,Acacia baileyana,species,Plantae,Charophyta,Equisetopsida,Fabaceae,Acacia,Acacia baileyana,-37.9672,145.0263,Australia,Victoria,2002,2002/09/23,9,23,2656, Cheltenham ,3192
Acacia baileyana,Cootamundra Wattle,Acacia baileyana,species,Plantae,Charophyta,Equisetopsida,Fabaceae,Acacia,Acacia baileyana,-37.6856,143.6588,Australia,Victoria,2002,2002/12/18,12,18,2657, Newtown ,3351
Acacia baileyana,Cootamundra Wattle,Acacia baileyana,species,Plantae,Charophyta,Equisetopsida,Fabaceae,Acacia,Acacia baileyana,-38.0252,145.4108,Australia,Victoria,2002,2002/08/01,8,1,2658, Officer ,3809
Acacia baileyana,Cootamundra Wattle,Acacia baileyana,species,Plantae,Charophyta,Equisetopsida,Fabaceae,Acacia,Acacia baileyana,-37.0638,144.2305,Australia,Victoria,2002,2002/03/27,3,27,2659, Castlemaine ,3450
Acacia baileyana,Cootamundra Wattle,Acacia baileyana,species,Plantae,Charophyta,Equisetopsida,Fabaceae,Acacia,Acacia baileyana,-37.19,143.06,Australia,Victoria,2002,2002/07/31,7,31,2660, Dunneworthy ,3377
Acacia baileyana,Cootamundra Wattle,Acacia baileyana,species,Plantae,Charophyta,Equisetopsida,Fabaceae,Acacia,Acacia baileyana,-36.7998,144.2832,Australia,Victoria,2002,2002/12/04,12,4,2661, Spring Gully ,3550
Acacia baileyana,Cootamundra Wattle,Acacia baileyana,species,Plantae,Charophyta,Equisetopsida,Fabaceae,Acacia,Acacia baileyana,-37.7969,145.2683,Australia,Victoria,2002,2002/07/30,7,30,2662, Croydon ,3136
Acacia baileyana,Cootamundra Wattle,Acacia baileyana,species,Plantae,Charophyta,Equisetopsida,Fabaceae,Acacia,Acacia baileyana,-37.2,142.9,Australia,Victoria,2002,2002/08/22,8,22,2663, Great Western ,3374
Acacia baileyana,Cootamundra Wattle,Acacia baileyana,species,Plantae,Charophyta,Equisetopsida,Fabaceae,Acacia,Acacia baileyana,-37.0638,144.2297,Australia,Victoria,2002,2002/03/27,3,27,2664, Castlemaine ,3450
Acacia baileyana,Cootamundra Wattle,Acacia baileyana,species,Plantae,Charophyta,Equisetopsida,Fabaceae,Acacia,Acacia baileyana,-37.19,143.04,Australia,Victoria,2002,2002/08/02,8,2,2665, Dunneworthy ,3377
Acacia baileyana,Cootamundra Wattle,Acacia baileyana,species,Plantae,Charophyta,Equisetopsida,Fabaceae,Acacia,Acacia baileyana,-38.2619,144.6011,Australia,Victoria,2002,2002/07/04,7,4,2666, Point Lonsdale ,3225
Acacia baileyana,Cootamundra Wattle,Acacia baileyana,species,Plantae,Charophyta,Equisetopsida,Fabaceae,Acacia,Acacia baileyana,-36.3822,145.3875,Australia,Victoria,2002,2002/02/27,2,27,2667, Shepparton ,3630
Acacia baileyana,Cootamundra Wattle,Acacia baileyana,species,Plantae,Charophyta,Equisetopsida,Fabaceae,Acacia,Acacia baileyana,-36.709,144.253,Australia,Victoria,2002,2002/11/19,11,19,2668, Eaglehawk ,3556
Acacia baileyana,Cootamundra Wattle,Acacia baileyana,species,Plantae,Charophyta,Equisetopsida,Fabaceae,Acacia,Acacia baileyana,-37.19,143.05,Australia,Victoria,2002,2002/07/31,7,31,2669, Dunneworthy ,3377
Acacia baileyana,Cootamundra Wattle,Acacia baileyana,species,Plantae,Charophyta,Equisetopsida,Fabaceae,Acacia,Acacia baileyana,-37.0912,144.1413,Australia,Victoria,2002,2002/12/16,12,16,2670, Muckleford ,3451
Acacia baileyana,Cootamundra Wattle,Acacia baileyana,species,Plantae,Charophyta,Equisetopsida,Fabaceae,Acacia,Acacia baileyana,-37.6761,145.1375,Australia,Victoria,2002,2002/07/18,7,18,2671, Diamond Creek ,3089
Acacia baileyana,Cootamundra Wattle,Acacia baileyana,species,Plantae,Charophyta,Equisetopsida,Fabaceae,Acacia,Acacia baileyana,-37.0638,144.2297,Australia,Victoria,2002,2002/03/27,3,27,2672, Castlemaine ,3450
Acacia baileyana,Cootamundra Wattle,Acacia baileyana,species,Plantae,Charophyta,Equisetopsida,Fabaceae,Acacia,Acacia baileyana,-37.448,143.515,Australia,Victoria,2002,2002/02/07,2,7,2673, Brewster ,3352
